EXPOCODE,Cruise_ID,Section_ID,Station_ID,Cast_number,Rosette_Position,Niskin_ID,Niskin_flag,Sample_ID,Salinity_in,t_in,P_in,Total_P_in,Total_Si_in ,t_out,P_out,TA_data,TCO2_data,pH_data,fCO2_data,pCO2_data,pH Scale:,CO2 Constants:,KSO4 Source:,Total Boron Source:,Salinity_results_input_conditions,t_results_input_conditions,p_results_input_conditions,Total_P_results_input_conditions,Total_Si_results_input_conditions,TA_results_input_conditions,TCO2_results_input_conditions,pH_results_input_conditions,fCO2_results_input_conditions,pCO2_results_input_conditions,HCO3_results_input_conditions,CO3_results_input_conditions,CO2_results_input_conditions,B_Alk_results_input_conditions,OH_results_input_conditions,P_Alk_results_input_conditions,Si_Alk_results_input_conditions,Revelle_results_input_conditions,WCa_results_input_conditions,WAr_results_input_conditions,xCO2_results_input_conditions,t_results_output_conditions,P_results_output_conditions,pH_results_output_conditions,fCO2_results_output_conditions,pCO2_results_output_conditions,HCO3_results_output_conditions,CO3_results_output_conditions,CO2_results_output_conditions,B_Alk_results_output_conditions,OH_results_output_conditions,P_Alk_results_output_conditions,Si_Alk_results_output_conditions,Revelle_results_output_conditions,WCa_results_output_conditions,WAr_results_output_conditions,xCO2_results_output_conditions
n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,psu,oC,dbars, mmol/kgSW,mmol/kgSW,˚C,dbars,mmol/kgSW,mmol/kgSW,Chosen Scale, matm, matm,n.a.,n.a.,n.a.,n.a.,Salinity,˚C,dbars,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,pH,matm,matm,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,Revelle,Wca,War,xCO2,˚C,dbars,pH,matm,matm,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,Revelle,Wca,War,dry at 1 atm (ppm)
n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,INPUT CONDITIONS,INPUT CONDITIONS,INPUT CONDITIONS,INPUT CONDITIONS,INPUT CONDITIONS,OUTPUT CONDITIONS,OUTPUT CONDITIONS,DATA (leave empty if no data),DATA (leave empty if no data),DATA (leave empty if no data),DATA (leave empty if no data),DATA (leave empty if no data),SCALES and CONSTANTS,SCALES and CONSTANTS,SCALES and CONSTANTS,SCALES and CONSTANTS,RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions)
33RO20210613,WCOA2021,CC90-60,131,1,9,12052,2,1310109,33.923,9.082,150.5,,,9.082,150.5,2246.5,2188.7,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4332",Dickson ,"Uppstrom, 4319",33.92300034,9.081999779,150.5,0,0,2246.5,2188.699951,7.716134548,863.4916382,866.8689575,2084.915179,64.47590346,39.30893646,31.961686,0.690898332,0,0,17.74877591,1.50306725,0.954527907,876.663736,9.081999779,150.5,7.716134493,863.4916392,866.8689494,2084.915179,64.47590346,39.30893646,31.961686,0.690898332,0,0,17.74877591,1.50306725,0.954527907,876.6637449
33RO20210613,WCOA2021,CC90-60,131,1,10,11067,2,1310110,33.744,9.741,125.2,,,9.741,125.2,2233.0,2160.3,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4333",Dickson ,"Uppstrom, 4320",33.74399948,9.741000175,125.1999969,0,0,2233,2160.300049,7.758133888,778.6401978,781.6596069,2054.16671,71.42271538,34.71060998,35.19524819,0.810392918,0,0,17.13087094,1.674982137,1.064172132,790.8979256,9.741000175,125.1999969,7.758134099,778.6402368,781.6596422,2054.16671,71.42271538,34.71060998,35.19524819,0.810392918,0,0,17.13087094,1.674982137,1.064172132,790.8979492
33RO20210613,WCOA2021,CC90-60,131,1,11,11023,2,1310111,33.581,10.359,99.9,,,10.359,99.9,2222.6,2135.7,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4334",Dickson ,"Uppstrom, 4321",33.58100128,10.35900021,99.90000153,0,0,2222.600098,2135.699951,7.796824932,708.0379639,710.7616577,2026.244734,78.50067934,30.95443443,38.43109937,0.939230456,0,0,16.48226379,1.851745324,1.176986118,719.5221924,10.35900021,99.90000153,7.796825159,708.037969,710.7616385,2026.244734,78.50067934,30.95443443,38.43109937,0.939230456,0,0,16.48226379,1.851745324,1.176986118,719.5221907
33RO20210613,WCOA2021,CC90-60,131,1,12,11026,2,1310112,33.611,10.340,101.2,,,10.340,101.2,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4335",Dickson ,"Uppstrom, 4322",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,CC90-60,131,1,13,11054,2,1310113,33.365,10.717,80.4,,,10.717,80.4,2218.5,2107.2,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4336",Dickson ,"Uppstrom, 4323",33.36500168,10.71700001,80.40000153,0,0,2218.5,2107.199951,7.867658615,593.9256592,596.1997681,1990.044404,91.46095084,25.69462489,44.40666516,1.140858996,0,0,15.38519626,2.168218558,1.378085776,603.7290524,10.71700001,80.40000153,7.867658773,593.9256553,596.1997804,1990.044404,91.46095084,25.69462489,44.40666516,1.140858996,0,0,15.38519626,2.168218558,1.378085776,603.7290663
33RO20210613,WCOA2021,CC90-60,131,1,14,11011,2,1310114,33.259,11.552,61.1,,,11.552,61.1,2210.1,2080.5,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4337",Dickson ,"Uppstrom, 4324",33.25899887,11.55200005,61.09999847,0,0,2210.100098,2080.5,7.908876896,535.4318237,537.4599609,1956.14944,101.7917394,22.55871388,49.01949062,1.36033971,0,0,14.52787488,2.423897678,1.542225132,544.6400112,11.55200005,61.09999847,7.908876831,535.4318702,537.4600073,1956.14944,101.7917394,22.55871388,49.01949062,1.36033971,0,0,14.52787488,2.423897678,1.542225132,544.6400476
33RO20210613,WCOA2021,CC90-60,131,1,15,11053,2,1310115,33.309,12.605,50.6,,,12.605,50.6,2218.5,2069.1,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4338",Dickson ,"Uppstrom, 4325",33.30899811,12.60499954,50.59999847,0,0,2218.5,2069.100098,7.94376421,492.9359436,494.7779846,1935.21077,113.8131102,20.07615924,54.03674373,1.637879393,0,0,13.69814229,2.71571217,1.731302808,501.8694694,12.60499954,50.59999847,7.943764104,492.9359235,494.7779423,1935.21077,113.8131102,20.07615924,54.03674373,1.637879393,0,0,13.69814229,2.71571217,1.731302808,501.8694295
33RO20210613,WCOA2021,CC90-60,131,1,16,11032,2,1310116,33.342,13.889,39.7,,,13.889,39.7,2221.7,2047.3,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4339",Dickson ,"Uppstrom, 4326",33.34199905,13.88899994,39.70000076,0,0,2221.699951,2047.300049,7.984991074,444.7038574,446.3385315,1900.648909,129.2556557,17.39554143,60.50589231,2.044477992,0,0,12.74016832,3.091631609,1.97589689,453.3038895,13.88899994,39.70000076,7.984991036,444.7038427,446.3385081,1900.648909,129.2556557,17.39554143,60.50589231,2.044477992,0,0,12.74016832,3.091631609,1.97589689,453.3038706
33RO20210613,WCOA2021,CC90-60,131,1,17,11052,2,1310117,33.290,14.217,30.8,,,14.217,30.8,2220.7,2039.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4340",Dickson ,"Uppstrom, 4327",33.29000092,14.21700001,30.79999924,0,0,2220.699951,2038.999878,7.99811697,430.1491394,431.7236938,1888.515266,133.8229516,16.66170882,62.37622419,2.172876219,0,0,12.48181277,3.207512697,2.050915432,438.6084205,14.21700001,30.79999924,7.998117173,430.1491453,431.7237008,1888.515266,133.8229516,16.66170882,62.37622419,2.172876219,0,0,12.48181277,3.207512697,2.050915432,438.6084326
33RO20210613,WCOA2021,CC90-60,131,1,18,11002,2,1310118,33.290,14.216,30.8,,,14.216,30.8,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4341",Dickson ,"Uppstrom, 4328",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,CC90-60,131,1,19,11028,2,1310119,33.290,14.238,30.6,,,14.238,30.6,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4342",Dickson ,"Uppstrom, 4329",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,CC90-60,131,1,20,11022,2,1310120,33.602,17.104,20.6,,,17.104,20.6,2238.9,2021.8,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4343",Dickson ,"Uppstrom, 4330",33.60200119,17.10400009,20.60000038,0,0,2238.899902,2021.800049,8.025512695,403.4263306,404.8499756,1850.346616,157.1475661,14.30584595,71.19286269,3.0749457,0,0,11.3898129,3.773543773,2.429545786,412.6420085,17.10400009,20.60000038,8.02551233,403.4263126,404.8499573,1850.346616,157.1475661,14.30584595,71.19286269,3.0749457,0,0,11.3898129,3.773543773,2.429545786,412.641997
33RO20210613,WCOA2021,CC90-60,131,1,21,11062,2,1310121,33.603,17.105,10.5,,,17.105,10.5,2241.4,2021.8,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4344",Dickson ,"Uppstrom, 4331",33.60300064,17.10499954,10.5,0,0,2241.399902,2021.800049,8.030693054,398.7108459,400.1178284,1848.854403,158.8074847,14.13814024,71.83018436,3.109788304,0,0,11.32969058,3.819718124,2.458996998,407.8192857,17.10499954,10.5,8.030693318,398.7108385,400.1178251,1848.854403,158.8074847,14.13814024,71.83018436,3.109788304,0,0,11.32969058,3.819718124,2.458996998,407.8192794
33RO20210613,WCOA2021,CC90-60,131,1,22,11024,2,1310122,33.603,17.101,4.7,,,17.101,4.7,2240.5,2021.1,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4345",Dickson ,"Uppstrom, 4332",33.60300064,17.10099983,4.699999809,0,0,2240.5,2021.099854,8.030670166,398.8236084,400.2310791,1848.291401,158.6647129,14.14379258,71.78157847,3.107050229,0,0,11.33222672,3.819912508,2.458933652,407.9327189,17.10099983,4.699999809,8.030670204,398.823621,400.2310766,1848.291401,158.6647129,14.14379258,71.78157847,3.107050229,0,0,11.33222672,3.819912508,2.458933652,407.9327212
33RO20210613,WCOA2021,CC90-60,131,1,23,11061,2,1310123,33.603,17.098,3.7,,,17.098,3.7,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4346",Dickson ,"Uppstrom, 4333",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,CC90-60,131,1,24,11001,2,1310124,33.603,17.098,4.2,,,17.098,4.2,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4347",Dickson ,"Uppstrom, 4334",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,CC90-70,132,2,1,11031,2,1320201,34.678,1.544,3862.3,,,1.544,3862.3,2424.7,2353.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4348",Dickson ,"Uppstrom, 4335",34.6780014,1.54400003,3862.300049,0,0,2424.699951,2353,7.709943771,595.0524902,597.6244507,2251.310824,66.37119719,35.31796744,40.24798086,0.418537231,0,0,18.49129386,0.733621231,0.483694844,601.600763,1.54400003,3862.300049,7.709943581,595.0524703,597.6244327,2251.310824,66.37119719,35.31796744,40.24798086,0.418537231,0,0,18.49129386,0.733621231,0.483694844,601.600738
33RO20210613,WCOA2021,CC90-70,132,2,2,11081,2,1320202,34.675,1.569,3500.4,,,1.569,3500.4,2422.9,2353.7,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4349",Dickson ,"Uppstrom, 4336",34.67499924,1.569000006,3500.399902,0,0,2422.899902,2353.699951,7.716436863,609.4696045,612.1029663,2251.816436,65.7435223,36.13991922,39.20195965,0.413992191,0,0,18.55363915,0.779118759,0.511424878,616.1829767,1.569000006,3500.399902,7.7164369,609.4696024,612.1029924,2251.816436,65.7435223,36.13991922,39.20195965,0.413992191,0,0,18.55363915,0.779118759,0.511424878,616.1829964
33RO20210613,WCOA2021,CC90-70,132,2,3,11020,2,1320203,34.666,1.659,3000.4,,,1.659,3000.4,2419.6,2359.5,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4350",Dickson ,"Uppstrom, 4337",34.66600037,1.659000039,3000.399902,0,0,2419.600098,2359.5,7.706366539,660.3953247,663.2453003,2258.07277,62.3991179,39.02803461,36.35653107,0.392450041,0,0,18.84975468,0.815366795,0.531975263,667.695,1.659000039,3000.399902,7.706366698,660.3953047,663.2452786,2258.07277,62.3991179,39.02803461,36.35653107,0.392450041,0,0,18.84975468,0.815366795,0.531975263,667.6950072
33RO20210613,WCOA2021,CC90-70,132,2,4,11058,2,1320204,34.650,1.836,2501.5,,,1.836,2501.5,2416.4,2365.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4351",Dickson ,"Uppstrom, 4338",34.65000153,1.835999966,2501.5,0,0,2416.399902,2365,7.695955753,716.6380615,719.7233887,2263.551681,59.37589025,42.07250918,33.74191407,0.375076569,0,0,19.07629308,0.856637811,0.555556211,724.6141114,1.835999966,2501.5,7.695955707,716.6380326,719.7233682,2263.551681,59.37589025,42.07250918,33.74191407,0.375076569,0,0,19.07629308,0.856637811,0.555556211,724.6140712
33RO20210613,WCOA2021,CC90-70,132,2,5,11008,2,1320205,34.617,2.161,2000.1,,,2.161,2000.1,2408.1,2373.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4352",Dickson ,"Uppstrom, 4339",34.61700058,2.161000013,2000.099976,0,0,2408.100098,2373,7.657976627,831.1152344,834.6778564,2271.405853,53.38665694,48.2073982,29.6016433,0.341570674,0,0,19.4074411,0.852171223,0.549391921,840.4840044,2.161000013,2000.099976,7.657976472,831.1152225,834.6778185,2271.405853,53.38665694,48.2073982,29.6016433,0.341570674,0,0,19.4074411,0.852171223,0.549391921,840.4839887
33RO20210613,WCOA2021,CC90-70,132,2,6,11082,2,1320206,34.558,2.973,1500.1,,,2.973,1500.1,2388.7,2373.8,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4353",Dickson ,"Uppstrom, 4340",34.55799866,2.97300005,1500.099976,0,0,2388.699951,2373.800049,7.599009037,1012.201294,1016.493164,2270.346967,46.4794299,56.97375049,25.10743908,0.312225572,0,0,19.47162631,0.822436296,0.527321823,1023.987936,2.97300005,1500.099976,7.599008898,1012.201322,1016.49316,2270.346967,46.4794299,56.97375049,25.10743908,0.312225572,0,0,19.47162631,0.822436296,0.527321823,1023.987907
33RO20210613,WCOA2021,CC90-70,132,2,7,11004,2,1320207,34.461,4.302,999.2,,,4.302,999.2,2357.0,2356.1,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4354",Dickson ,"Uppstrom, 4341",34.46099854,4.302000046,999.2000122,0,0,2357,2356.100098,7.55352211,1189.992065,1194.948975,2250.026718,42.2500729,63.82333845,22.1907678,0.310809623,0,0,19.17603348,0.829153079,0.529029143,1204.632815,4.302000046,999.2000122,7.553522007,1189.992053,1194.94901,2250.026718,42.2500729,63.82333845,22.1907678,0.310809623,0,0,19.17603348,0.829153079,0.529029143,1204.632796
33RO20210613,WCOA2021,CC90-70,132,2,8,11027,2,1320208,34.375,5.402,750.1,,,5.402,750.1,2329.9,2335.2,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4355",Dickson ,"Uppstrom, 4342",34.375,5.40199995,750.0999756,0,0,2329.899902,2335.199951,7.527228832,1298.032715,1303.361206,2227.828845,40.42483863,66.94616993,20.9297572,0.321857902,0,0,18.92409175,0.83524833,0.531913289,1314.774885,5.40199995,750.0999756,7.527228652,1298.032679,1303.36126,2227.828845,40.42483863,66.94616993,20.9297572,0.321857902,0,0,18.92409175,0.83524833,0.531913289,1314.774882
33RO20210613,WCOA2021,CC90-70,132,2,9,12052,2,1320209,34.321,6.128,500.6,,,6.128,500.6,2312.1,2319.2,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4356",Dickson ,"Uppstrom, 4343",34.32099915,6.127999783,500.6000061,0,0,2312.100098,2319.199951,7.521173954,1349.844482,1355.332764,2211.306457,40.02464061,67.8688671,20.43941289,0.335517651,0,0,18.76932213,0.869204863,0.552327964,1367.82014,6.127999783,500.6000061,7.521173814,1349.844481,1355.332785,2211.306457,40.02464061,67.8688671,20.43941289,0.335517651,0,0,18.76932213,0.869204863,0.552327964,1367.820136
33RO20210613,WCOA2021,CC90-70,132,2,10,11067,2,1320210,34.300,6.455,400.4,,,6.455,400.4,2307.6,2312.3,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4357",Dickson ,"Uppstrom, 4344",34.29999924,6.454999924,400.3999939,0,0,2307.600098,2312.300049,7.528872013,1339.947632,1345.372314,2204.824146,40.86707338,66.60880928,20.72143801,0.35048604,0,0,18.7620715,0.905260423,0.574772735,1358.053658,6.454999924,400.3999939,7.528871933,1339.947631,1345.372227,2204.824146,40.86707338,66.60880928,20.72143801,0.35048604,0,0,18.7620715,0.905260423,0.574772735,1358.053591
33RO20210613,WCOA2021,CC90-70,132,2,11,11023,2,1320211,34.257,7.308,301.1,,,7.308,301.1,2291.9,2289.3,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4358",Dickson ,"Uppstrom, 4345",34.25699997,7.308000088,301.1000061,0,0,2291.899902,2289.300049,7.545577526,1299.182739,1304.383667,2183.382997,43.20984741,62.70724161,21.73130473,0.394855752,0,0,18.7470636,0.976398626,0.619886504,1317.428386,7.308000088,301.1000061,7.545577352,1299.182753,1304.383571,2183.382997,43.20984741,62.70724161,21.73130473,0.394855752,0,0,18.7470636,0.976398626,0.619886504,1317.428335
33RO20210613,WCOA2021,CC90-70,132,2,12,11026,4,1320212,34.120,8.391,200.8,,,8.391,200.8,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4359",Dickson ,"Uppstrom, 4346",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,CC90-70,132,2,13,11054,2,1320213,33.988,9.123,146.7,,,9.123,146.7,2250.2,2202.9,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4360",Dickson ,"Uppstrom, 4347",33.98799896,9.123000145,146.6999969,0,0,2250.199951,2202.899902,7.680082798,945.4776001,949.173645,2099.988854,59.94517084,42.96586917,29.70299647,0.638984651,0,0,18.07302572,1.397926395,0.88788327,959.9280709,9.123000145,146.6999969,7.680082805,945.4776218,949.1736206,2099.988854,59.94517084,42.96586917,29.70299647,0.638984651,0,0,18.07302572,1.397926395,0.88788327,959.9280494
33RO20210613,WCOA2021,CC90-70,132,2,14,11011,2,1320214,33.825,9.444,125.1,,,9.444,125.1,2237.7,2172.7,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4361",Dickson ,"Uppstrom, 4348",33.82500076,9.444000244,125.0999985,0,0,2237.699951,2172.699951,7.736677647,821.5413208,824.7393799,2067.973577,67.75662907,36.9696903,33.48262031,0.749144289,0,0,17.4534717,1.588128081,1.008648659,834.2915189,9.444000244,125.0999985,7.736677648,821.5413169,824.7394235,2067.973577,67.75662907,36.9696903,33.48262031,0.749144289,0,0,17.4534717,1.588128081,1.008648659,834.2915429
33RO20210613,WCOA2021,CC90-70,132,2,15,11053,2,1320215,33.582,10.311,100.1,,,10.311,100.1,2225.5,2139.8,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4362",Dickson ,"Uppstrom, 4349",33.58200073,10.31099987,100.0999985,0,0,2225.5,2139.800049,7.79363203,714.5157471,717.2660522,2030.567986,77.94521925,31.28678969,38.13018428,0.927838742,0,0,16.54519152,1.838533034,1.168496351,726.0781122,10.31099987,100.0999985,7.793631935,714.5157597,717.2660602,2030.567986,77.94521925,31.28678969,38.13018428,0.927838742,0,0,16.54519152,1.838533034,1.168496351,726.0781172
33RO20210613,WCOA2021,CC90-70,132,2,16,11032,2,1320216,33.347,11.194,79.2,,,11.194,79.2,2213.4,2096.4,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4363",Dickson ,"Uppstrom, 4350",33.34700012,11.19400024,79.19999695,0,0,2213.399902,2096.399902,7.877344608,579.1574097,581.3613281,1977.082352,94.64514862,24.67239683,45.81696352,1.223758026,0,0,15.09569539,2.244853529,1.427938033,588.9430254,11.19400024,79.19999695,7.877344685,579.1574443,581.361376,1977.082352,94.64514862,24.67239683,45.81696352,1.223758026,0,0,15.09569539,2.244853529,1.427938033,588.9430482
33RO20210613,WCOA2021,CC90-70,132,2,17,11052,2,1320217,33.223,11.843,60.1,,,11.843,60.1,2210.7,2072.8,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4364",Dickson ,"Uppstrom, 4351",33.22299957,11.84300041,60.09999847,0,0,2210.699951,2072.800049,7.92712307,511.6065063,513.5371704,1944.777176,106.6640695,21.35870495,51.1468773,1.459811675,0,0,14.17128939,2.541246667,1.617622702,520.5328062,11.84300041,60.09999847,7.927123137,511.606525,513.5371544,1944.777176,106.6640695,21.35870495,51.1468773,1.459811675,0,0,14.17128939,2.541246667,1.617622702,520.5328141
33RO20210613,WCOA2021,CC90-70,132,2,18,11002,2,1320218,33.228,12.582,49.2,,,12.582,49.2,2214.4,2065.7,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4365",Dickson ,"Uppstrom, 4352",33.22800064,12.58199978,49.20000076,0,0,2214.399902,2065.699951,7.943841457,492.2452393,494.0852661,1932.302599,113.3255697,20.07184479,53.82562865,1.632096487,0,0,13.71859212,2.706066625,1.724758667,501.1562913,12.58199978,49.20000076,7.943841253,492.2452554,494.085237,1932.302599,113.3255697,20.07184479,53.82562865,1.632096487,0,0,13.71859212,2.706066625,1.724758667,501.1562758
33RO20210613,WCOA2021,CC90-70,132,2,19,11028,2,1320219,33.305,13.952,40.3,,,13.952,40.3,2220.1,2048.3,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4366",Dickson ,"Uppstrom, 4353",33.30500031,13.95199966,40.29999924,0,0,2220.100098,2048.300049,7.978497028,452.1828308,453.8436584,1902.94762,127.6951329,17.6573606,59.74732858,2.025523,0,0,12.8264903,3.054823014,1.952490096,460.9557759,13.95199966,40.29999924,7.978497047,452.182849,453.8436686,1902.94762,127.6951329,17.6573606,59.74732858,2.025523,0,0,12.8264903,3.054823014,1.952490096,460.955797
33RO20210613,WCOA2021,CC90-70,132,2,20,11022,2,1320220,33.448,15.547,29.6,,,15.547,29.6,2229.9,2040.5,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4367",Dickson ,"Uppstrom, 4354",33.44800186,15.54699993,29.60000038,0,0,2229.899902,2040.5,7.99214077,439.0599976,440.6401978,1884.955823,139.2256881,16.31854288,64.05674781,2.446305921,0,0,12.21966276,3.337341657,2.140682521,448.3064977,15.54699993,29.60000038,7.992140906,439.0600198,440.6402228,1884.955823,139.2256881,16.31854288,64.05674781,2.446305921,0,0,12.21966276,3.337341657,2.140682521,448.3065205
33RO20210613,WCOA2021,CC90-70,132,2,21,11062,2,1320221,33.478,16.334,19.7,,,16.334,19.7,2231.5,2032.2,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4368",Dickson ,"Uppstrom, 4355",33.47800064,16.33399963,19.70000076,0,0,2231.5,2032.199829,8.001862526,428.7860107,430.3139343,1870.967571,145.6680581,15.56424505,66.50790255,2.698679435,0,0,11.89823873,3.499038775,2.248231558,438.1938599,16.33399963,19.70000076,8.001862339,428.7860105,430.3139285,1870.967571,145.6680581,15.56424505,66.50790255,2.698679435,0,0,11.89823873,3.499038775,2.248231558,438.1938598
33RO20210613,WCOA2021,CC90-70,132,2,22,11024,2,1320222,33.477,16.338,14.4,,,16.338,14.4,2231.8,2029.8,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4369",Dickson ,"Uppstrom, 4356",33.47700119,16.33799934,14.39999962,0,0,2231.800049,2029.800049,8.007854462,422.2711487,423.7757874,1867.119416,147.3546391,15.32603419,67.24526035,2.736062723,0,0,11.81833755,3.542712375,2.276168816,431.5380057,16.33799934,14.39999962,8.007854607,422.2711348,423.7757618,1867.119416,147.3546391,15.32603419,67.24526035,2.736062723,0,0,11.81833755,3.542712375,2.276168816,431.537985
33RO20210613,WCOA2021,CC90-70,132,2,23,11061,2,1320223,33.478,16.337,9.8,,,16.337,9.8,2231.6,2029.3,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 4370",Dickson ,"Uppstrom, 4357",33.47800064,16.33699989,9.800000191,0,0,2231.600098,2029.299927,8.008699417,421.4854736,422.9873352,1866.460198,147.541883,15.29788813,67.32582969,2.740203063,0,0,11.80866863,3.549906174,2.280668173,430.734605,16.33699989,9.800000191,8.008699879,421.4854952,422.9873418,1866.460198,147.541883,15.29788813,67.32582969,2.740203063,0,0,11.80866863,3.549906174,2.280668173,430.7346168
